created_at,text_stopremoved,sentiment_pred,text_stemmed,topic
2025-10-23,jadi bahlil udah paling serem,Negatif,jadi bahlil udah paling rem,0.0
2025-10-23,bahlil menghabiskan waktu seumur hidupnya membuat ribu aduan gara meme wajahnya seksi,Netral,bahlil habis waktu umur hidup buat ribu adu gara meme wajah seksi,1.0
2025-10-23,gambar bahlil mau,Netral,gambar bahlil mau,1.0
2025-10-23,hari tl lewat muka bahlil lama eneg ye,Negatif,hari tl lewat muka bahlil lama eneg ye,1.0
2025-10-23,mau ujaran buruk hempaskan bahlil pemerintahan simple,Negatif,mau ujar buruk hempas bahlil perintah simple,0.0
2025-10-23,mana mana udah mau otw hehe jie baru keperip kurang slot anaknya bahlil maksud kamu,Negatif,mana mana udah mau otw hehe jie baru keperip kurang slot anak bahlil maksud kamu,0.0
2025-10-23,nonton bahlil youtube,Netral,nonton bahlil youtube,0.0
2025-10-23,barang bukti pemalsuan muka bahlil,Negatif,barang bukti palsu muka bahlil,0.0
2025-10-23,bahlil uburubur,Negatif,bahlil uburubur,0.0
2025-10-23,awalnya barang aku plushie terus aku pikir plushie biasa kurang unik jadilah aku kasih embelembel plushie bahlil,Positif,awal barang aku plushie terus aku pikir plushie biasa kurang unik jadi aku kasih embelembel plushie bahlil,0.0
2025-10-23,bahlil diajak main,Netral,bahlil ajak main,0.0
2025-10-23,rp saldo dpt pas install apk shopeepay caranya upgrade spay plus login dg akun shopee amp masukin kode referral ffjwvwp diskon freelance job receh prabowo tom lembong gibran bahlil jokowi ran takahashi luhut anies yunho,Netral,rp saldo dpt pas install apk shopeepay cara upgrade spay plus login dg akun shopee amp masukin kode referral ffjwvwp diskon freelance job receh prabowo tom lembong gibran bahlil jokowi ran takahashi luhut anies yunho,2.0
2025-10-23,kasih nama bahlil kayanya keren,Positif,kasih nama bahlil kaya keren,0.0
2025-10-23,starcrow ak repli iseng pencet bahlil tnp baca kontegs,Negatif,starcrow ak repli iseng pencet bahlil tnp baca kontegs,1.0
2025-10-23,kalo pandangan berhak menilai rakyat dong nah kalo berhak pecat pejabatnya presiden ayooo bapak presiden bahlil pecat,Negatif,kalo pandang hak nilai rakyat dong nah kalo hak pecat jabat presiden ayooo bapak presiden bahlil pecat,0.0
2025-10-23,tiba tiba si bahlil,Netral,tiba tiba si bahlil,0.0
2025-10-23,phobia bahlil,Negatif,phobia bahlil,0.0
2025-10-23,iyelah kan tolol semuanya diborong bahlil,Negatif,iyelah kan tolol semua borong bahlil,0.0
2025-10-23,kalok bilang bahlil ganteng dipidanakan fitnah,Negatif,kalok bilang bahlil ganteng pidana fitnah,1.0
2025-10-23,rp saldo dpt pas install apk shopeepay caranya upgrade spay plus login dg akun shopee amp masukin kode referral ffjwvwp diskon freelance job receh zonauang ran takahashi prabowo budiman sudjatmiko gibran bahlil jokowi purbaya anies taehyung,Netral,rp saldo dpt pas install apk shopeepay cara upgrade spay plus login dg akun shopee amp masukin kode referral ffjwvwp diskon freelance job receh zonauang ran takahashi prabowo budiman sudjatmiko gibran bahlil jokowi purbaya anies taehyung,2.0
2025-10-23,tanya bahlil lahadalia,Netral,tanya bahlil lahadalia,1.0
2025-10-23,bahlil,Negatif,bahlil,
2025-10-23,bahlil stecu stecu lucu banget jam segini astaga,Positif,bahlil stecu stecu lucu banget jam gin astaga,0.0
2025-10-23,bahlil uburubur,Negatif,bahlil uburubur,
2025-10-23,bahlil ubur golkar,Netral,bahlil ubur golkar,1.0
2025-10-23,siapkasih jalan buat ri kalau mobil bahlil cuekinpaling mau buat kebijakan nambahin tambang nikel raja ampat,Negatif,siapkasih jalan buat ri kalau mobil bahlil cuekinpaling mau buat bijak nambahin tambang nikel raja ampat,0.0
2025-10-23,bahlil so asik bgst,Positif,bahlil so asik bgst,1.0
2025-10-23,wafatkan luhut bahlil megawati puan maharani sri mulyani,Netral,wafat luhut bahlil megawati puan maharani sri mulyani,2.0
2025-10-23,bahlil sengaja ngasi tu,Negatif,bahlil sengaja ngasi tu,1.0
2025-10-23,sssst jangan ngomong bahlil yaa,Negatif,sssst jangan ngomong bahlil yaa,0.0
2025-10-23,sering nontonin pak purbaya tiktok malah mimpinya ketemu bahlil haduh,Netral,sering nontonin pak purbaya tiktok malah mimpi ketemu bahlil haduh,0.0
2025-10-23,orang keknya pantes dibikin meme kek bahlil,Negatif,orang kek pantes bikin meme kek bahlil,0.0
2025-10-23,siapa milih bahlil xd,Negatif,siapa milih bahlil xd,0.0
2025-10-23,tanda tanda bakalan sakit mimpi bahlil,Negatif,tanda tanda bakal sakit mimpi bahlil,0.0
2025-10-23,anjrit bener gua ama bahlil deng,Negatif,anjrit bener gua ama bahlil deng,0.0
2025-10-23,bahlil salah lah penyebab utama huru hara badai meme muka orang mbedain mana muka mana meme sabar lil penting elu menteri,Negatif,bahlil salah lah sebab utama huru hara badai meme muka orang mbedain mana muka mana meme sabar lil penting elu menteri,1.0
2025-10-23,lebih baik lihat meme bahlil lihat wajah bicara si ulil,Negatif,lebih baik lihat meme bahlil lihat wajah bicara si ulil,0.0
2025-10-23,sumpah bukan aku nge hate bahlil cukup muka bahlil lewat lewat aku ku suda muak liat muka jelek,Negatif,sumpah bukan aku nge hate bahlil cukup muka bahlil lewat lewat aku ku suda muak liat muka jelek,1.0
2025-10-23,titip salam buat bahlil,Netral,titip salam buat bahlil,1.0
2025-10-23,ajg kena karma gw kak melihat my suamiku disandingkan sama bahlil huft amount,Negatif,ajg kena karma gw kak lihat my suami sanding sama bahlil huft amount,0.0
2025-10-23,giliran bli kuotaan wifi lancar giliran kg beeli kuota wifi kek bahlil ngeselin ngentott,Negatif,gilir bli kuota wifi lancar gilir kg beeli kuota wifi kek bahlil ngeselin ngentott,0.0
2025-10-23,foto bahlil tiap lewat rl,Netral,foto bahlil tiap lewat rl,1.0
2025-10-23,bahlil katanya mau kak,Netral,bahlil kata mau kak,0.0
2025-10-23,kata achi wppnya foto bahlil,Netral,kata achi wppnya foto bahlil,1.0
2025-10-23,benar bahlil lahadalia resmi menjadi ketua umum partai golkar sejak agustus menggantikan airlangga hartarto kritik hetifah soal bahasa portugis tetap relevan dievaluasi manfaatnya kurikulum nasional,Netral,benar bahlil lahadalia resmi jadi ketua umum partai golkar sejak agustus ganti airlangga hartarto kritik hetifah soal bahasa portugis tetap relevan evaluasi manfaat kurikulum nasional,1.0
2025-10-23,gmna kalau bahlil aj kkita tangkap by setuju like,Netral,gmna kalau bahlil aj kkita tangkap by tuju like,1.0
2025-10-23,ih hapus si bahlil,Netral,ih hapus si bahlil,0.0
2025-10-23,senaksir tah kamunya sama bahlil sampe ngomongin bahlil terus,Negatif,senaksir tah kamu sama bahlil sampe ngomongin bahlil terus,0.0
2025-10-23,gws nder mungkin bawah tempat tdrmu cadangan nikel nder kejar bahlil makanya kebawa mimpi sampe bikin demam,Negatif,gws nder mungkin bawah tempat tdrmu cadang nikel nder kejar bahlil makanya bawa mimpi sampe bikin demam,0.0
2025-10-23,bukannya co hari minggu malah nunggu gue anjir giliran hari mau co malah dibilang kamu jamin nyampe tgl kalo lewat berarti tanggungan pribadi gabisa reimburse yeuuu bulan gue nalangin keperluan outlet berjuta dikira duit bahlil kali,Negatif,bukan co hari minggu malah nunggu gue anjir gilir hari mau co malah bilang kamu jamin nyampe tgl kalo lewat arti tanggung pribadi gabisa reimburse yeuuu bulan gue nalangin perlu outlet juta kira duit bahlil kali,0.0
2025-10-23,penilaian tolo seseorang bahlil lahadalia bersifat subjektif tergantung perspektif politikmu kata memang portugis berarti bodoh ceroboh lebih baik diskusikan kebijakannya faktual label pribadi fokus data investasi,Negatif,nilai tolo orang bahlil lahadalia sifat subjektif gantung perspektif politik kata memang portugis arti bodoh ceroboh lebih baik diskusi bijak faktual label pribadi fokus data investasi,0.0
2025-10-23,tolo cocok buat bahlil,Positif,tolo cocok buat bahlil,0.0
2025-10-23,moonton kapan rilis skin bahlil kira kira cocok buat hero apa,Netral,moonton kapan rilis skin bahlil kira kira cocok buat hero apa,0.0
2025-10-23,hati hati pak laporin polisi loh ma bahlil listyo lah kan gw ketuanya,Negatif,hati hati pak laporin polisi loh ma bahlil listyo lah kan gw ketua,0.0
2025-10-23,next meet up rumah bahlil,Netral,next meet up rumah bahlil,1.0
2025-10-23,bahlil makin hari makin jelek,Negatif,bahlil makin hari makin jelek,0.0
2025-10-23,gamau sama bahlil,Negatif,gamau sama bahlil,1.0
2025-10-23,bonus pas install apk shopeepay saldo caranya upgrade spay plus login dg akun shopee amp masukin kode referral ffjwvwp diskon promo freelance job receh zonauang ran takahashi prabowo gibran bahlil jokowi purbaya luhut anies trump karina,Netral,bonus pas install apk shopeepay saldo cara upgrade spay plus login dg akun shopee amp masukin kode referral ffjwvwp diskon promo freelance job receh zonauang ran takahashi prabowo gibran bahlil jokowi purbaya luhut anies trump karina,2.0
2025-10-23,eh kagak mau jadi temennya bahlil jadi temen elu ajh,Negatif,eh kagak mau jadi temennya bahlil jadi temen elu ajh,0.0
2025-10-23,bener bikin enak pertalite bahlil ampampamp,Negatif,bener bikin enak pertalite bahlil ampampamp,0.0
2025-10-23,kalau usah bayar hutang kalau china menagih presiden tinggal turunkan hercules kalau menagih turunkan bahlil pigai kalau mengajak perang kan tni polri kekurangan latihan perang mengurus mbg joss paket lengkapnya presiden,Negatif,kalau usah bayar hutang kalau china tagih presiden tinggal turun hercules kalau tagih turun bahlil pigai kalau ajak perang kan tni polri kurang latih perang urus mbg joss paket lengkap presiden,0.0
2025-10-23,asli orang gobloknya udah selevel sama bahlil kata gua,Negatif,asli orang goblok udah level sama bahlil kata gua,0.0
2025-10-23,pengabdi bahlil,Negatif,abdi bahlil,0.0
2025-10-23,izin mengetuk dm mu foto bahlil elegan,Netral,izin ketuk dm mu foto bahlil elegan,1.0
2025-10-23,lo jangan tunjukin kecintaan lo bahlil disini,Negatif,lo jangan tunjukin cinta lo bahlil sini,0.0
2025-10-23,gimana milihnyaaaa aku anak applestar pilih bahlil,Negatif,gimana milihnyaaaa aku anak applestar pilih bahlil,0.0
2025-10-23,turunkan bahlil eh for,Positif,turun bahlil eh for,0.0
2025-10-23,si bahlil bahlul kalo,Negatif,si bahlil bahlul kalo,0.0
2025-10-23,logika bahlil,Positif,logika bahlil,0.0
2025-10-23,menyisir orang repost bahlil sampe bego,Negatif,sisir orang repost bahlil sampe bego,1.0
2025-10-23,siapa si berburuk tadi bahlil sekarang siapa siapa apalah buat jangan apa kali dulu bang,Negatif,siapa si buruk tadi bahlil sekarang siapa siapa apa buat jangan apa kali dulu bang,0.0
2025-10-23,koyo pak bahlil,Negatif,koyo pak bahlil,0.0
2025-10-23,knpa hrus poto kalau bungkuj si bahlil ngomong ama ketek pke baju batik,Negatif,knpa hrus poto kalau bungkuj si bahlil ngomong ama ketek pke baju batik,0.0
2025-10-23,bahlil kayak ingusan,Negatif,bahlil kayak ingus,0.0
2025-10-23,orang kayak bahlil jadi menteri dosa apa bangsa,Negatif,orang kayak bahlil jadi menteri dosa apa bangsa,0.0
2025-10-23,demam rek sender e ucapkan gws sender bahlil anjing,Netral,demam rek sender e ucap gws sender bahlil anjing,0.0
2025-10-23,bukannya bahlil role model elu,Negatif,bukan bahlil role model elu,1.0
2025-10-23,bahlil kapan dipanggil tuhannya si,Netral,bahlil kapan panggil tuhan si,0.0
2025-10-23,kata bahlil kelebihan kilang,Netral,kata bahlil lebih kilang,0.0
2025-10-23,dulu lihat muka bahlil kaya asing berfikir sangat keras nemu mirip siapa malam gw tercerahkan ternyata mirip dustin tiffani,Positif,dulu lihat muka bahlil kaya asing berfikir sangat keras nemu mirip siapa malam gw cerah nyata mirip dustin tiffani,1.0
2025-10-23,jani semoga tidurlu selalu mimpiin bahlil bantal lu selalu panas tiap mau nyisir rambut lu selalu kusut sampe rontok mampus semoga tutup odol lu nyempulng toilet tiap lu mau gosok gigi semoga jari jempol lu selalu kepentok ujung meja semoga tiap makan lu lolodan,Negatif,jani moga tidurlu selalu mimpiin bahlil bantal lu selalu panas tiap mau nyisir rambut lu selalu kusut sampe rontok mampus moga tutup odol lu nyempulng toilet tiap lu mau gosok gigi moga jari jempol lu selalu kepentok ujung meja moga tiap makan lu lolodan,0.0
2025-10-23,ngga nyambungnya plsss yelenahlil udah paling cakep yelena bahlil kalo yelenabah makin ngga nyambung gimana orang paling positif vibes satu,Negatif,ngga nyambungnya plsss yelenahlil udah paling cakep yelena bahlil kalo yelenabah makin ngga nyambung gimana orang paling positif vibes satu,0.0
2025-10-23,bahlil bahlul cuma beda huruf jadi kalau bahlil jadi bahlul sdh maklum,Negatif,bahlil bahlul cuma beda huruf jadi kalau bahlil jadi bahlul sdh maklum,0.0
2025-10-23,pilih cecep bahlil yaa,Negatif,pilih cecep bahlil yaa,0.0
2025-10-23,pms nyeri sebadan ngantuk kelaperan plv x sanrio bareng hello kitty bahlil jadi presiden,Netral,pms nyeri bad ngantuk kelaperan plv x sanrio bareng hello kitty bahlil jadi presiden,0.0
2025-10-23,menit terakhir sblm ganti hari si bahlil msih lewat tl gw allah badmood banget beneran kesel bangettt cara mute muka orang gmn,Negatif,menit akhir sblm ganti hari si bahlil msih lewat tl gw allah badmood banget beneran kesel bangettt cara mute muka orang gmn,1.0
2025-10-23,halah cari alasan buat nutupin perusakan alam kebijakan si bahlil,Negatif,halah cari alas buat nutupin rusa alam bijak si bahlil,1.0
2025-10-23,eh sumpah ko manusya jaman sekarang hobi banget selingkuh si anjir kaya plis gua buka tt x ig isinya orang orang selingkuh mulu najis emng gaada kegiatan padahal kan seruan perang meme bahlil,Negatif,eh sumpah ko manusya jaman sekarang hobi banget selingkuh si anjir kaya plis gua buka tt x ig isi orang orang selingkuh mulu najis emng gaada giat padahal kan seru perang meme bahlil,0.0
2025-10-23,ehh salahh inii harusnya cuma pembunuh sma pembuat meme bahlil bandar narkoba sma korupter bertriliun triliun kan hotel level banget sel kecil,Negatif,ehh salahh ini harus cuma bunuh sma buat meme bahlil bandar narkoba sma korupter triliun triliun kan hotel level banget sel kecil,1.0
2025-10-23,lu nyasar perumahan bahlil kali,Negatif,lu nyasar rumah bahlil kali,0.0
2025-10-23,stop calling me saipul jamil bahlil,Netral,stop calling me saipul jamil bahlil,1.0
2025-10-23,kaaokaaoak pas liat lngsng kek merasa mirip bahlil,Negatif,kaaokaaoak pas liat lngsng kek rasa mirip bahlil,0.0
2025-10-23,cocot bahlil,Negatif,cocot bahlil,0.0
2025-10-23,polisikan semasif sekarang serangan publik sama bahlil namanya hitunghitungan jago salah perhitungan pikir publik bakal simpati sadar diri jugalah siapa kalian bela bagaimana sosoknya dihadapan publik jelas jgn main sor,Negatif,polisi masif sekarang serang publik sama bahlil nama hitunghitungan jago salah hitung pikir publik bakal simpati sadar diri juga siapa kalian bela bagaimana sosok hadap publik jelas jgn main sor,0.0
2025-10-23,cape kerja apa masuk penjara info meme bahlil dong,Negatif,cape kerja apa masuk penjara info meme bahlil dong,1.0
2025-10-23,waduh podo karo nggawe meme pak bahlil ngono resikone hahaha emang abnormal seh,Negatif,waduh podo karo nggawe meme pak bahlil ngono resikone hahaha emang abnormal seh,0.0
2025-10-23,gw klepek klepek liat lu mending nikahin gw sekarang sama bahlil,Negatif,gw klepek klepek liat lu mending nikahin gw sekarang sama bahlil,0.0
2025-10-23,berusaha menahan jari suciku ngetik bahlil bahlul,Netral,usaha tahan jari suci ngetik bahlil bahlul,0.0
2025-10-23,ngapain nyimpen foto bahlil si,Negatif,ngapain nyimpen foto bahlil si,1.0
2025-10-23,jadi anak angkat bahlil,Netral,jadi anak angkat bahlil,0.0
2025-10-23,siapa sangka si bahlil peringat poin tertinggi minusnya,Positif,siapa sangka si bahlil ingat poin tinggi minus,0.0
2025-10-23,pertamina pln kliennya umbra law firmnya pram ofkors sowan bahlil mungkin udah sering dealan under the table mungkin sesukses setajir kalo akrab sama rezim amp oligarki,Netral,pertamina pln klien umbra law firmnya pram ofkors sowan bahlil mungkin udah sering dealan under the table mungkin sukses setajir kalo akrab sama rezim amp oligarki,0.0
2025-10-23,p p p p bahlil coba sekalikali teriak pak mau sandingin sama gollum hehehehehe,Negatif,p p p p bahlil coba sekalikali teriak pak mau sandingin sama gollum hehehehehe,0.0
2025-10-23,stiker bahlil sihhh lebih tepatnyaa,Negatif,stiker bahlil sihhh lebih tepatnyaa,0.0
2025-10-23,allah takut banget mutualan sama bahlil,Negatif,allah takut banget mutualan sama bahlil,0.0
2025-10-23,kalo anak bahlil kan kamu,Negatif,kalo anak bahlil kan kamu,0.0
2025-10-23,bahlil beringin,Positif,bahlil beringin,
2025-10-23,gua kira apaan sepanjang jalan arah cawang macet jam segini ternyata gara antrian mobil antri beli bensin spbu cawang sampe keluar jalanan antriannya riil emg bahlil anjg,Negatif,gua kira apa panjang jalan arah cawang macet jam gin nyata gara antri mobil antri beli bensin spbu cawang sampe keluar jalan antri riil emg bahlil anjg,1.0
2025-10-23,fwb b bahlil,Netral,fwb b bahlil,0.0
2025-10-23,bahlil jadi ikan pari,Positif,bahlil jadi ikan pari,0.0
2025-10-23,opung bahlil musuh rakyat khususnya medsos jadi tantrum,Negatif,opung bahlil musuh rakyat khusus medsos jadi tantrum,0.0
2025-10-23,gw nikel tambangnya bahlil,Negatif,gw nikel tambang bahlil,1.0
2025-10-23,see u sel ka ak ikut repost meme bahlil soalnya,Netral,see u sel ka ak ikut repost meme bahlil soal,1.0
2025-10-23,kalo niatnya ngejaga medsos harusnya jangan cuma terkait bahlil dilaporin ah kocak,Negatif,kalo niat ngejaga medsos harus jangan cuma kait bahlil dilaporin ah kocak,1.0
2025-10-23,dulu yaaaaa tmi aku habis mvntah gegara bahas muka bahlil,Negatif,dulu yaaaaa tmi aku habis mvntah gegara bahas muka bahlil,1.0
2025-10-23,awkwk hiburan banget liat meme muka bahlil,Positif,awkwk hibur banget liat meme muka bahlil,1.0
2025-10-23,mending marah ama bahlil jelas bikin investasi susah masuk,Negatif,mending marah ama bahlil jelas bikin investasi susah masuk,0.0
